dataset,task,class,feature,seed,coefficient_mean,coefficient_sd,fold_selection_frequency,n_folds,selected
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (Apoptotic),1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (Apoptotic),2,-0.07320810564861316,0.16369830073428535,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (Basal CK),0,0.01767080102797911,0.039513112315434445,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (Basal CK),1,0.012699066764473244,0.028395976536170483,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (Basal CK),2,0.012004469410857121,0.026842809636493374,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (CK lo HR hi p53+),0,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (CK lo HR hi p53+),1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (CK lo HR hi p53+),2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (CK lo HR lo),0,0.02401966592166592,0.0570670915047511,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (CK lo HR lo),1,0.026168254863949397,0.05851399672833036,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (CK lo HR lo),2,0.032380612487365554,0.07240525067482792,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (CK+ HR hi),0,0.310925425344405,0.19396185473594496,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (CK+ HR hi),1,0.2611702745457074,0.17000095308443627,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (CK+ HR hi),2,0.39535145895894297,0.2401104188317751,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (CK+ HR lo),0,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (CK+ HR lo),1,-0.012474259628067788,0.027893292497340818,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (CK+ HR lo),2,-0.007823258160976782,0.017493337053474074,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (CK+ HR+),0,0.009500463591541514,0.021243682408448625,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (CK+ HR+),1,-0.021640673663117543,0.04839001738962021,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (CK+ HR+),2,-0.024467765574484476,0.05471158708207648,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (CK7+ CK hi Ecadh hi),0,0.4882150454924744,0.31975700451150374,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (CK7+ CK hi Ecadh hi),1,0.509009367444011,0.2887515676254314,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (CK7+ CK hi Ecadh hi),2,0.5167390358443271,0.31538198165626413,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (CK7+),0,-0.009243373588154325,0.020668811684539212,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (CK7+),1,-0.00437233695465323,0.009776842651139038,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (CK7+),2,-0.026898822005855395,0.03966882313007391,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (Epithelial low),0,-0.017580345623413117,0.051634717435776904,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (Epithelial low),1,-0.00875533809778623,0.06709799766820013,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (Epithelial low),2,-0.016217161430874903,0.0834730676729924,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (Hypoxic),0,-0.13657058832067753,0.15396274071297306,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (Hypoxic),1,-0.05990271799598359,0.040070972634105584,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (Hypoxic),2,-0.09036150724954775,0.08986093169136555,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (Myoepithelial),0,0.28262150524208257,0.09401802235026682,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (Myoepithelial),1,0.4125747185282811,0.1889729688374418,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (Myoepithelial),2,0.4348988645967588,0.2944435376139509,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (Proliferative),0,0.24395700241574153,0.16011281146963835,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (Proliferative),1,0.18476891962147513,0.15004939279466403,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (Proliferative),2,0.22065513917864435,0.18596765011033886,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (p53+ EGFR+),0,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (p53+ EGFR+),1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.25_composition__Tumor (p53+ EGFR+),2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__B cell,0,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__B cell,1,0.11209297172445772,0.2506475045758493,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__B cell,2,0.11079518454354717,0.24774556421900548,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Endothelial,0,0.008386249782442425,0.018752224589834082,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Endothelial,1,0.11389371863056516,0.2642046529183195,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Endothelial,2,0.08324532594827168,0.1861422076294626,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Macrophage,0,-0.051854690442676765,0.1159506127820339,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Macrophage,1,-0.07375069121293987,0.10183251613069184,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Macrophage,2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Stroma (Fibronectin hi),0,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Stroma (Fibronectin hi),1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Stroma (Fibronectin hi),2,-0.005834660163177908,0.013046696750475817,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Stroma (Large elongated),0,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Stroma (Large elongated),1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Stroma (Large elongated),2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Stroma (SMA hi Vimentin hi),0,0.09822433738941574,0.09263708612787261,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Stroma (SMA hi Vimentin hi),1,0.025899282676270823,0.05791255663262424,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Stroma (SMA hi Vimentin hi),2,0.08482316723330675,0.08564203365647102,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Stroma (Small circular),0,0.09988755780868715,0.1295528120601245,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Stroma (Small circular),1,0.03495378415770286,0.05389007656754649,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Stroma (Small circular),2,0.01600719868306179,0.03579318438467128,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Stroma (Small elongated),0,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Stroma (Small elongated),1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Stroma (Small elongated),2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Stroma (Vimentin hi),0,0.13933003185090617,0.31155142252583706,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Stroma (Vimentin hi),1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Stroma (Vimentin hi),2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__T & B cells,0,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__T & B cells,1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__T & B cells,2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__T cell,0,0.015268366322010474,0.03414110500138386,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__T cell,1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__T cell,2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (Apoptotic),0,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (Apoptotic),1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (Apoptotic),2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (Basal CK),0,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (Basal CK),1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (Basal CK),2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (CK lo HR hi p53+),0,0.014054036892860982,0.031425781850727086,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (CK lo HR hi p53+),1,0.01631139880269613,0.03647339653093723,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (CK lo HR hi p53+),2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (CK lo HR lo),0,0.09650429657691975,0.15857377708583878,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (CK lo HR lo),1,0.10862748211942257,0.17077059452201182,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (CK lo HR lo),2,0.11357290423044,0.25395673426133725,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (CK+ HR hi),0,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (CK+ HR hi),1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (CK+ HR hi),2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (CK+ HR lo),0,-0.03535346604132403,0.07905275330863092,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (CK+ HR lo),1,-0.009624171083209237,0.02152030076914364,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (CK+ HR lo),2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (CK+ HR+),0,-0.06633504733963276,0.14832967514208542,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (CK+ HR+),1,-0.0026567877911801477,0.005940758102870327,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (CK+ HR+),2,-0.09013040589059625,0.1290977932997693,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (CK7+ CK hi Ecadh hi),0,0.02367274165149958,0.052933859546543706,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (CK7+ CK hi Ecadh hi),1,0.1112231550581492,0.18819776424638085,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (CK7+ CK hi Ecadh hi),2,0.05877909927286355,0.13143406163033136,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (CK7+),0,-0.015526515494175164,0.0347183440986794,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (CK7+),1,-0.0017019505413283884,0.0038056771047528417,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (CK7+),2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (Epithelial low),0,-0.0017948074291720835,0.004013311418150418,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (Epithelial low),1,-0.01593881657749463,0.022330920341378523,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (Epithelial low),2,-0.11350684390063133,0.20271584728274303,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (Hypoxic),0,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (Hypoxic),1,-0.007411167129521936,0.016045002996794656,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (Hypoxic),2,-0.030816603365989292,0.06890801996200088,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (Myoepithelial),0,-0.248364913085811,0.26796509446591676,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (Myoepithelial),1,-0.400569005331587,0.1958480447890373,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (Myoepithelial),2,-0.3563567917041277,0.23539194298809385,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (Proliferative),0,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (Proliferative),1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (Proliferative),2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (p53+ EGFR+),0,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (p53+ EGFR+),1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.50_composition__Tumor (p53+ EGFR+),2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__B cell,0,0.19646781657450102,0.21578517963933486,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__B cell,1,0.062076768989019204,0.13880787528299784,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__B cell,2,0.10584779559087672,0.2032542239170135,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Endothelial,0,-0.05340649553195069,0.0835549858496757,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Endothelial,1,-0.02149124331247401,0.04805588096767964,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Endothelial,2,-0.05869714020957684,0.15424667803766895,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Macrophage,0,0.0021240357143730263,0.004749488243975413,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Macrophage,1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Macrophage,2,-0.019313589814062178,0.04318649971379056,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Stroma (Fibronectin hi),0,-0.3243947874655418,0.35819981954086183,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Stroma (Fibronectin hi),1,-0.3062310535072144,0.21251329007569641,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Stroma (Fibronectin hi),2,-0.2735026652135762,0.2883372632844191,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Stroma (Large elongated),0,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Stroma (Large elongated),1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Stroma (Large elongated),2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Stroma (SMA hi Vimentin hi),0,0.02772145118445618,0.055288849386541696,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Stroma (SMA hi Vimentin hi),1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Stroma (SMA hi Vimentin hi),2,0.012734607253877452,0.028475447486431906,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Stroma (Small circular),0,-0.10241181948079432,0.2289997900584933,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Stroma (Small circular),1,-0.024501348382587818,0.040945341190868505,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Stroma (Small circular),2,-0.023556042609960928,0.0526729125567542,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Stroma (Small elongated),0,-0.04348909376903615,0.09724456994742738,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Stroma (Small elongated),1,-0.01627303985137537,0.036387623308238394,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Stroma (Small elongated),2,-0.046945295422085004,0.07912311541477364,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Stroma (Vimentin hi),0,-0.0017997830977523304,0.004024437351329359,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Stroma (Vimentin hi),1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Stroma (Vimentin hi),2,-0.008006155847534719,0.017902308713545072,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__T & B cells,0,0.08087163605175654,0.11154826431144965,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__T & B cells,1,0.12439451911268233,0.18714926124234635,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__T & B cells,2,0.09927392467369348,0.0781192390775093,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__T cell,0,-0.012750297742974832,0.02851053248665386,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__T cell,1,-0.020111078098615107,0.038426632894803005,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__T cell,2,-0.00929019924304893,0.0207735170319745,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (Apoptotic),0,0.027830508447768437,0.05127691011304179,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (Apoptotic),1,0.06446666554974874,0.08885741863397244,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (Apoptotic),2,0.06948570151988893,0.05871616874031749,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (Basal CK),0,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (Basal CK),1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (Basal CK),2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (CK lo HR hi p53+),0,0.020767243626516645,0.04643696845419047,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (CK lo HR hi p53+),1,0.018098451547187245,0.04046936794699692,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (CK lo HR hi p53+),2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (CK lo HR lo),0,0.21684697163506805,0.48257624413473676,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (CK lo HR lo),1,0.08672926525220129,0.11171875811189057,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (CK lo HR lo),2,0.15149336669489236,0.33874946607008194,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (CK+ HR hi),0,-0.022757336108010614,0.05088695052432223,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (CK+ HR hi),1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (CK+ HR hi),2,-0.030408438771237382,0.06799533618212697,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (CK+ HR lo),0,0.10609200723221171,0.08733383508448812,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (CK+ HR lo),1,0.341561664653497,0.5614986370617214,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (CK+ HR lo),2,0.15377424502548734,0.19345115256073978,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (CK+ HR+),0,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (CK+ HR+),1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (CK+ HR+),2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (CK7+ CK hi Ecadh hi),0,0.021475919231231527,0.04802161528032872,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (CK7+ CK hi Ecadh hi),1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (CK7+ CK hi Ecadh hi),2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (CK7+),0,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (CK7+),1,0.015754288780530742,0.035227660650429,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (CK7+),2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (Epithelial low),0,0.005325637957034864,0.011908488495483061,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (Epithelial low),1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (Epithelial low),2,0.031159155093538848,0.06967398891061169,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (Hypoxic),0,0.1687047898963246,0.2583344150143357,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (Hypoxic),1,0.07299733971703963,0.14557496646008639,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (Hypoxic),2,0.10539415048022356,0.1855911126021536,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (Myoepithelial),0,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (Myoepithelial),1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (Myoepithelial),2,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,patch_quantile_0.75_composition__Tumor (Proliferative),0,-0.0043002544943352705,0.009615661369882648,0.2,5,False
