dataset,task,scheme,model,class,feature,mean_abs_shap,sd_abs_shap,mean_shap,value_shap_spearman,top_fold_frequency,n_fold_models,n_explained_regions,direction_consistency,direction
crc_schurch2020,OS,cv,cox,risk,smooth muscle,0.05475876760865461,0.03570034105817758,0.0016059516256081124,0.8666666666666666,0.6666666666666666,15,420,0.9333333333333333,higher value increases prediction
crc_schurch2020,OS,cv,cox,risk,CD68+ macrophages GzmB+,0.05259750078282899,0.06766817467212315,-0.01829522277902598,-0.06666666666666667,0.4,15,420,0.5333333333333333,higher value decreases prediction
crc_schurch2020,OS,cv,cox,risk,dirt,0.04652720377349263,0.08204819516877417,-0.022367656361370485,0.19999999999999993,0.26666666666666666,15,420,0.6,higher value increases prediction
crc_schurch2020,OS,cv,cox,risk,tumor cells,0.039809078254584365,0.029879656838928115,0.003750490502057033,-0.5999999999999999,0.6,15,420,0.8,higher value decreases prediction
crc_schurch2020,OS,cv,cox,risk,nerves,0.03511558668186613,0.020147021835506537,0.009425357097100502,-0.4666666666666667,0.6,15,420,0.7333333333333333,higher value decreases prediction
crc_schurch2020,OS,cv,cox,risk,CD4+ T cells GATA3+,0.0247752360978439,0.029405362699199925,-0.014291546407276135,0.6363636363636362,0.26666666666666666,15,420,0.8181818181818182,higher value increases prediction
crc_schurch2020,OS,cv,cox,risk,immune cells,0.02418590963921183,0.023821856133390554,-0.00027497824999784317,0.6,0.3333333333333333,15,420,0.8,higher value increases prediction
crc_schurch2020,OS,cv,cox,risk,CD3+ T cells,0.01765418448531593,0.03497553519772331,-0.011081154568259876,-0.7333333333333333,0.13333333333333333,15,420,0.8666666666666667,higher value decreases prediction
crc_schurch2020,OS,cv,cox,risk,CD11b+CD68+ macrophages,0.01048802819365479,0.014269564111427373,-0.0017961837470130521,-1.0,0.06666666666666667,15,420,1.0,higher value decreases prediction
crc_wu2022,DFS,cv,cox,risk,Stroma,0.20341615038554572,0.033115306644416566,0.0024754642362748488,1.0,1.0,15,810,1.0,higher value increases prediction
crc_wu2022,DFS,cv,cox,risk,Tumor 7,0.14964977576544172,0.024101865005061816,-0.0029677019472238806,-1.0,1.0,15,810,1.0,higher value decreases prediction
crc_wu2022,DFS,cv,cox,risk,CD4 T cell,0.12753473439836716,0.0442176432707484,-0.0008157644024797769,-1.0,1.0,15,810,1.0,higher value decreases prediction
crc_wu2022,DFS,cv,cox,risk,Tumor 2 (Ki67 Proliferating),0.12257721856301432,0.03865464004279785,0.0026155253689566405,-1.0,1.0,15,810,1.0,higher value decreases prediction
crc_wu2022,DFS,cv,cox,risk,Blood vessel,0.10580186030405006,0.03484836018151276,0.00012402977318116265,-1.0,1.0,15,810,1.0,higher value decreases prediction
crc_wu2022,DFS,cv,cox,risk,Tumor 1,0.10575767812306354,0.037340150814491935,-9.718649616434483e-06,1.0,1.0,15,810,1.0,higher value increases prediction
crc_wu2022,DFS,cv,cox,risk,Tumor 6 / DC,0.10556888145745194,0.057924391011696184,0.002478034029792835,1.0,1.0,15,810,1.0,higher value increases prediction
crc_wu2022,DFS,cv,cox,risk,B cell,0.07572713861651192,0.038778428399988046,-0.0030691343165549206,1.0,1.0,15,810,1.0,higher value increases prediction
crc_wu2022,DFS,cv,cox,risk,Other,0.05253691790082881,0.08297573971399293,-0.011894814116267978,0.06666666666666664,1.0,15,810,0.5333333333333333,higher value increases prediction
crc_wu2022,DFS,cv,cox,risk,Tumor 4,0.04957135193747321,0.036585559982651984,-0.0035617176496766417,-0.7333333333333333,1.0,15,810,0.8666666666666667,higher value decreases prediction
crc_wu2022,DFS,cv,cox,risk,Macrophage,0.04753127344451055,0.02670895110152096,-0.000710400222520623,0.4666666666666667,1.0,15,810,0.7333333333333333,higher value increases prediction
crc_wu2022,DFS,cv,cox,risk,CD8 T cell,0.0464845701544063,0.03178383503097208,0.0022001635399778465,0.06666666666666668,1.0,15,810,0.5333333333333333,higher value increases prediction
crc_wu2022,DFS,cv,cox,risk,Tumor 3,0.046211108449376107,0.04142227264040561,0.008240771946341274,0.06666666666666667,1.0,15,810,0.5333333333333333,higher value increases prediction
crc_wu2022,DFS,cv,cox,risk,Granulocyte,0.042133784095831676,0.03458186983808048,0.005944571341843912,0.2,1.0,15,810,0.6,higher value increases prediction
crc_wu2022,DFS,cv,cox,risk,Tumor 5,0.030256281392398308,0.05035476484715556,-0.0024903109164583935,-0.4666666666666667,1.0,15,810,0.7333333333333333,higher value decreases prediction
hnc_wu2022,OS,cv,cox,risk,APC,0.23586761506394952,0.08217077210893062,-0.0093949433261456,-1.0,1.0,15,924,1.0,higher value decreases prediction
hnc_wu2022,OS,cv,cox,risk,Tumor (CD21+),0.19993705968522538,0.043493166527856175,0.0020574822541908804,1.0,1.0,15,924,1.0,higher value increases prediction
hnc_wu2022,OS,cv,cox,risk,Macrophage,0.17412511514613171,0.048079846188859424,-0.00011490539874625672,1.0,1.0,15,924,1.0,higher value increases prediction
hnc_wu2022,OS,cv,cox,risk,Stromal / Fibroblast,0.15481051779393878,0.058776888829217486,0.009452107147387602,1.0,1.0,15,924,1.0,higher value increases prediction
hnc_wu2022,OS,cv,cox,risk,B cell,0.13088667095597198,0.055249695399851945,-3.994973139678168e-05,-1.0,1.0,15,924,1.0,higher value decreases prediction
hnc_wu2022,OS,cv,cox,risk,Tumor,0.1016422171037325,0.05620686752486169,0.0037740075958146335,1.0,1.0,15,924,1.0,higher value increases prediction
hnc_wu2022,OS,cv,cox,risk,CD4 T cell,0.09447785729861628,0.0563274431804665,0.011601970160305146,-1.0,1.0,15,924,1.0,higher value decreases prediction
hnc_wu2022,OS,cv,cox,risk,Tumor (Podo+),0.08935721541198303,0.05523353051801638,-0.0010795606159782066,1.0,1.0,15,924,1.0,higher value increases prediction
hnc_wu2022,OS,cv,cox,risk,Tumor (CD15+),0.07448180189753212,0.05281750248320439,-0.00125222672697271,-0.8666666666666667,1.0,15,924,0.9333333333333333,higher value decreases prediction
hnc_wu2022,OS,cv,cox,risk,Naive immune cell,0.07008925561394795,0.06706554212926095,-0.0014892581800353946,-0.8666666666666667,1.0,15,924,0.9333333333333333,higher value decreases prediction
hnc_wu2022,OS,cv,cox,risk,Tumor (CD20+),0.046721293406715256,0.03982936753297647,-0.0012952925865828307,-0.3333333333333333,1.0,15,924,0.6666666666666666,higher value decreases prediction
hnc_wu2022,OS,cv,cox,risk,Unassigned,0.036964339991836306,0.028351552068113968,-0.0015572007045189485,-0.7333333333333333,1.0,15,924,0.8666666666666667,higher value decreases prediction
hnc_wu2022,OS,cv,cox,risk,Tumor (Ki67+),0.03500779865416637,0.029689219686975687,0.002673407149011166,0.7333333333333333,1.0,15,924,0.8666666666666667,higher value increases prediction
hnc_wu2022,OS,cv,cox,risk,CD8 T cell,0.03078856948777342,0.032836758955857186,-0.0010502450883655265,0.6,1.0,15,924,0.8,higher value increases prediction
hnc_wu2022,OS,cv,cox,risk,Granulocyte,0.029258237163416877,0.02838124996053805,0.004337718758537833,-0.6,1.0,15,924,0.8,higher value decreases prediction
hnc_wu2022,OS,cv,cox,risk,Vessel,0.024052956642477818,0.01901688929386376,0.005076679744191692,-0.4666666666666667,1.0,15,924,0.7333333333333333,higher value decreases prediction
hnc_wu2022,OS,cv,cox,risk,Lymph vessel,0.021638045203045363,0.0310319789220474,-0.005267884164600722,-0.7333333333333333,1.0,15,924,0.8666666666666667,higher value decreases prediction
luad_sorin2023,OS,cv,cox,risk,Th,0.11153043628445745,0.02451991692569068,-0.0009182678314897671,-0.9999999999999999,1.0,15,1248,1.0,higher value decreases prediction
luad_sorin2023,OS,cv,cox,risk,Int Mo,0.09578839912828067,0.025770601700495152,0.0010152911589713747,1.0,1.0,15,1248,1.0,higher value increases prediction
luad_sorin2023,OS,cv,cox,risk,T other,0.0816553177386772,0.008531475788003763,-0.0007345387734095896,0.9999999999999999,1.0,15,1248,1.0,higher value increases prediction
luad_sorin2023,OS,cv,cox,risk,NONE,0.08018408377847515,0.021743231784279154,-0.0015299272832307342,0.9999999999999999,1.0,15,1248,1.0,higher value increases prediction
luad_sorin2023,OS,cv,cox,risk,B cell,0.06903022761753282,0.02460360301275163,0.00023402054050510797,-1.0,1.0,15,1248,1.0,higher value decreases prediction
luad_sorin2023,OS,cv,cox,risk,Treg,0.06716518833590437,0.028479660806130232,0.002411784426089642,1.0,1.0,15,1248,1.0,higher value increases prediction
luad_sorin2023,OS,cv,cox,risk,Mast cell,0.06181285166512761,0.029178407969308727,-0.0006869307962770556,-1.0,1.0,15,1248,1.0,higher value decreases prediction
luad_sorin2023,OS,cv,cox,risk,Tc,0.06180239224349266,0.032480143613582854,0.0013742479247596852,-0.9999999999999999,1.0,15,1248,1.0,higher value decreases prediction
luad_sorin2023,OS,cv,cox,risk,Alt MAC,0.04299599842154031,0.030009526089677024,-0.0024060781179871048,0.7333333333333333,1.0,15,1248,0.8666666666666667,higher value increases prediction
luad_sorin2023,OS,cv,cox,risk,Endothelial cell,0.026448827490444023,0.017104743874744567,-0.0004664243247064621,0.2,1.0,15,1248,0.6,higher value increases prediction
luad_sorin2023,OS,cv,cox,risk,Non-Cl Mo,0.023068372720796357,0.019866168461821036,0.0001590873157964332,0.6,1.0,15,1248,0.8,higher value increases prediction
luad_sorin2023,OS,cv,cox,risk,Cl MAC,0.02263476559077253,0.013874752144949853,0.0005601236492445614,-0.8666666666666666,1.0,15,1248,0.9333333333333333,higher value decreases prediction
luad_sorin2023,OS,cv,cox,risk,Neutrophils,0.021030174896885842,0.02255264507489725,0.0009455588065592786,0.9999999999999999,1.0,15,1248,1.0,higher value increases prediction
luad_sorin2023,OS,cv,cox,risk,Cancer,0.01901833978639948,0.0101603935283577,0.00011738001735218164,0.6,1.0,15,1248,0.8,higher value increases prediction
luad_sorin2023,OS,cv,cox,risk,Cl Mo,0.01890109514476917,0.014457264387352443,0.0006952818722444879,-0.4666666666666667,1.0,15,1248,0.7333333333333333,higher value decreases prediction
luad_sorin2023,OS,cv,cox,risk,NK cell,0.012742792164921076,0.01019998662944023,-0.0010804544964640346,0.06666666666666667,1.0,15,1248,0.5333333333333333,higher value increases prediction
luad_sorin2023,OS,cv,cox,risk,DCs cell,0.012540165210389495,0.014364241890875607,0.0005307690088300006,0.06666666666666667,1.0,15,1248,0.5333333333333333,higher value increases prediction
nsclc_aung2025,PFS,cv,cox,risk,Granulocytes,0.3958284678423832,1.177184755346545,0.2974330973673594,0.7333333333333333,1.0,15,96,0.8666666666666667,higher value increases prediction
nsclc_aung2025,PFS,cv,cox,risk,M1_mac,0.38611892833019323,0.8253397037150476,-0.29479003815643995,0.3333333333333333,1.0,15,96,0.6666666666666666,higher value increases prediction
nsclc_aung2025,PFS,cv,cox,risk,DCs,0.36437952887001834,0.33394170008732765,-0.036366479486349385,-1.0,1.0,15,96,1.0,higher value decreases prediction
nsclc_aung2025,PFS,cv,cox,risk,M2_mac,0.3556682859574159,0.4219441377042909,-0.08665094412810914,-1.0,1.0,15,96,1.0,higher value decreases prediction
nsclc_aung2025,PFS,cv,cox,risk,Ki67,0.3029716589382223,0.10504474887745023,-0.002230669661963842,1.0,1.0,15,96,1.0,higher value increases prediction
nsclc_aung2025,PFS,cv,cox,risk,CD8_cells,0.17674632605998014,0.0796895976749524,-0.01715650028437575,1.0,1.0,15,96,1.0,higher value increases prediction
nsclc_aung2025,PFS,cv,cox,risk,B_Cells,0.16727367457616313,0.11709466876993646,0.0013095418905036036,1.0,1.0,15,96,1.0,higher value increases prediction
nsclc_aung2025,PFS,cv,cox,risk,Stroma,0.15743402081276434,0.11920412519511261,-0.029756873124089,0.8666666666666667,1.0,15,96,0.9333333333333333,higher value increases prediction
nsclc_aung2025,PFS,cv,cox,risk,Unidentified,0.12688218923217515,0.10462742171375623,-0.030974380750810254,0.25,1.0,15,96,0.625,higher value increases prediction
nsclc_aung2025,PFS,cv,cox,risk,Treg,0.12286229003169684,0.07834728831062804,0.0021665502920429356,-0.3333333333333333,1.0,15,96,0.6666666666666666,higher value decreases prediction
nsclc_aung2025,PFS,cv,cox,risk,CD4,0.1205907089804866,0.21068205272124857,0.07583290628133801,-0.06666666666666667,1.0,15,96,0.5333333333333333,higher value decreases prediction
nsclc_aung2025,PFS,cv,cox,risk,Cytotoxic CD8,0.11956485947472618,0.07986391885603102,0.013923758948622376,-0.8666666666666667,1.0,15,96,0.9333333333333333,higher value decreases prediction
nsclc_aung2025,PFS,cv,cox,risk,Vessels,0.11779993368790187,0.1347262893051175,-0.019222804220109295,-0.6,1.0,15,96,0.8,higher value decreases prediction
nsclc_aung2025,PFS,cv,cox,risk,CD4_TFH,0.09592049105397252,0.07704687338141757,0.034845192239762755,-0.2,1.0,15,96,0.6,higher value decreases prediction
nsclc_aung2025,PFS,cv,cox,risk,Exhausted CD8,0.09539339315613443,0.15141085846371036,0.06441642099892363,-0.06666666666666667,1.0,15,96,0.5333333333333333,higher value decreases prediction
nsclc_aung2025,PFS,cv,cox,risk,Tumour,0.0907825594753119,0.08744089261631154,0.0008138205253914779,-0.4666666666666667,1.0,15,96,0.7333333333333333,higher value decreases prediction
nsclc_gnn_hoebel2026,OS,cv,cox,risk,PD-1+ (CD8-),0.14740756659931964,0.02182277667333236,-0.0005003976599039875,-1.0,1.0,15,3000,1.0,higher value decreases prediction
nsclc_gnn_hoebel2026,OS,cv,cox,risk,PD-1- CD8+,0.14663430284744658,0.03357233025181144,0.0040096353806554534,-1.0,1.0,15,3000,1.0,higher value decreases prediction
nsclc_gnn_hoebel2026,OS,cv,cox,risk,FOXP3+,0.134775805236763,0.011409489052602645,-0.0030969892702945026,1.0,1.0,15,3000,1.0,higher value increases prediction
nsclc_gnn_hoebel2026,OS,cv,cox,risk,PD-L1+ tumor,0.0847850253815928,0.019262546853349917,-0.0016520353631139031,1.0,1.0,15,3000,1.0,higher value increases prediction
nsclc_gnn_hoebel2026,OS,cv,cox,risk,Unspecified,0.03527710181845738,0.02558548087497324,-0.0021347138677349836,-0.7333333333333333,1.0,15,3000,0.8666666666666667,higher value decreases prediction
nsclc_gnn_hoebel2026,OS,cv,cox,risk,PD-1+ CD8+,0.028183920587513886,0.018216175178023028,-0.00011640457254751315,-1.0,1.0,15,3000,1.0,higher value decreases prediction
nsclc_gnn_hoebel2026,OS,cv,cox,risk,PD-L1+ immune,0.020425702060732232,0.012145128112898545,0.00114665203771988,-0.6,1.0,15,3000,0.8,higher value decreases prediction
nsclc_gnn_hoebel2026,OS,cv,cox,risk,PD-L1- tumor,0.016212375619354413,0.01313890798993232,-0.001308845649393149,0.06666666666666667,1.0,15,3000,0.5333333333333333,higher value increases prediction
nsclc_ici_monkman2024,OS,cv,cox,risk,Stroma,0.3514291970381199,0.13953314707757128,0.022343587412966263,-1.0,1.0,15,108,1.0,higher value decreases prediction
nsclc_ici_monkman2024,OS,cv,cox,risk,Granulocytes,0.2910792735299314,0.5287368107349988,0.13064118474422565,0.6,0.8666666666666667,15,108,0.8,higher value increases prediction
nsclc_ici_monkman2024,OS,cv,cox,risk,CCR7+ CD8/CD4 Cells,0.2694275326794301,0.4715724336295777,-0.21054843490275985,0.6,0.9333333333333333,15,108,0.8,higher value increases prediction
nsclc_ici_monkman2024,OS,cv,cox,risk,Treg,0.2576772879499608,0.16534396357292078,0.01883250647945113,1.0,1.0,15,108,1.0,higher value increases prediction
nsclc_ici_monkman2024,OS,cv,cox,risk,Proliferating Tumour,0.24461275333765148,0.14034844738791954,-0.022769721888106338,0.8666666666666667,1.0,15,108,0.9333333333333333,higher value increases prediction
nsclc_ici_monkman2024,OS,cv,cox,risk,Proliferating Lymphocytes,0.23989363991408388,0.0978242808589957,0.005754832747817412,-1.0,1.0,15,108,1.0,higher value decreases prediction
nsclc_ici_monkman2024,OS,cv,cox,risk,HLADR Tumour,0.21871462201023106,0.09750884411258978,0.007348111395942057,-1.0,1.0,15,108,1.0,higher value decreases prediction
nsclc_ici_monkman2024,OS,cv,cox,risk,Lymphatics,0.21494572375820495,0.21202076535351952,0.050862187884081575,1.0,0.9333333333333333,15,108,1.0,higher value increases prediction
nsclc_ici_monkman2024,OS,cv,cox,risk,Artifact,0.18933345160293466,0.08104237717376725,0.010509367725119144,-0.8666666666666667,1.0,15,108,0.9333333333333333,higher value decreases prediction
nsclc_ici_monkman2024,OS,cv,cox,risk,Macrophages,0.18482088567479085,0.2867385212547602,0.06980537621264092,0.7333333333333333,0.8666666666666667,15,108,0.8666666666666667,higher value increases prediction
nsclc_ici_monkman2024,OS,cv,cox,risk,CD44 Tumour,0.15356187433473345,0.28249267560939706,-0.062123221164933955,-0.3333333333333333,0.8666666666666667,15,108,0.6666666666666666,higher value decreases prediction
nsclc_ici_monkman2024,OS,cv,cox,risk,Lymphocytes,0.14588331211220937,0.10300832134220148,-0.020710058074375207,0.4666666666666667,1.0,15,108,0.7333333333333333,higher value increases prediction
nsclc_ici_monkman2024,OS,cv,cox,risk,Unclassified,0.12607023779176063,0.05293755035008077,-0.020609583243640463,0.6,1.0,15,108,0.8,higher value increases prediction
nsclc_ici_monkman2024,OS,cv,cox,risk,Tumour,0.10890381930639333,0.12384156296642214,0.019275097987384585,0.8666666666666667,0.9333333333333333,15,108,0.9333333333333333,higher value increases prediction
nsclc_ici_monkman2024,OS,cv,cox,risk,B Cells,0.10261556376314675,0.04847980867766861,0.015236767924539707,-0.8666666666666667,1.0,15,108,0.9333333333333333,higher value decreases prediction
nsclc_ici_monkman2024,OS,cv,cox,risk,Blood Vessels,0.10243215422089931,0.05533507387733376,0.024540431774592652,-0.6,1.0,15,108,0.8,higher value decreases prediction
nsclc_ici_monkman2024,OS,cv,cox,risk,Mast Cells,0.0983619024072808,0.08510231732137301,-0.02651027649339629,-0.06666666666666667,1.0,15,108,0.5333333333333333,higher value decreases prediction
nsclc_ici_monkman2024,OS,cv,cox,risk,Monocytes,0.09290850980583783,0.14167792772136878,0.054850054497555985,-0.2,0.8,15,108,0.6,higher value decreases prediction
nsclc_ici_monkman2024,OS,cv,cox,risk,CD4 Cells,0.07461892430536385,0.08610797278163078,0.011007713165164152,0.2,1.0,15,108,0.6,higher value increases prediction
nsclc_ici_monkman2024,OS,cv,cox,risk,Effector CD4,0.07320974933675659,0.06635054956925523,0.0018156554153468348,-0.2,0.8,15,108,0.6,higher value decreases prediction
nsclc_ici_monkman2024,OS,cv,cox,risk,CD8 Cells,0.06092595233711625,0.05228930517249942,-0.005274152694719387,-0.06666666666666667,1.0,15,108,0.5333333333333333,higher value decreases prediction
